Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
0.9500000000000001	2.417482084E-3	9.933020794E-4	-1.748491904E-3
0.96	1.442524574E-3	1.573673129E-3	-1.817243248E-3
0.97	8.082453259E-4	1.365976872E-3	-1.272818096E-3
0.98	8.491291202E-4	1.604710741E-3	-7.488890169E-4
0.99	-6.315751901E-5	1.466230078E-3	-6.173010347E-4
1.0	-3.987983661E-4	1.176751158E-3	-1.155137343E-3
1.01	-1.616415678E-4	8.434021178E-4	-1.068289997E-3
1.02	9.969371034E-5	1.186694102E-3	-6.753412528E-4
1.03	1.065029544E-3	1.584337340E-3	-9.285993044E-4
1.04	2.225507209E-3	9.948594109E-4	-1.712271738E-3
1.05	1.475835005E-3	6.738449619E-4	-1.977526712E-3
1.06	2.023562750E-3	1.267204908E-3	-8.503357547E-4
1.07	2.235973706E-3	3.142677819E-4	2.706905470E-4
1.08	5.668045677E-4	-9.536411754E-5	6.013612272E-4
1.09	1.252656662E-3	2.616827399E-3	-1.825160577E-3
1.1	1.875646186E-4	1.215178572E-3	-5.800838132E-4
1.11	-8.587987625E-4	8.203703151E-4	-1.339346933E-3
1.12	-1.100143103E-6	1.326791792E-3	-1.256568002E-3
1.1300000000000001	4.974735739E-4	1.926856797E-3	1.687388994E-4
1.1400000000000001	3.833134939E-5	1.422648902E-3	-7.620925118E-4
1.1500000000000001	8.704521441E-4	1.439104870E-3	-1.116446173E-3
1.16	2.641943216E-3	1.587663062E-3	-8.938452252E-4
1.17	3.211918483E-3	9.090514467E-4	-9.044142244E-4
1.18	2.254429171E-3	6.679074080E-4	-1.329047251E-3
1.19	1.748409557E-3	1.469541963E-3	-1.233702767E-3
1.2	9.818586949E-4	1.100681122E-3	-2.977227611E-4
1.21	4.638469109E-5	9.987254882E-4	-6.424480981E-4
1.22	7.089509315E-4	1.480813455E-3	-1.399834569E-3
1.23	-1.161809107E-3	1.760620771E-3	-1.938559580E-3
1.24	-7.030798399E-4	1.228150500E-3	-1.271941232E-3
1.25	7.774950660E-4	6.401346610E-4	9.562773725E-5
1.26	1.601462864E-3	5.540482260E-4	-8.599871041E-5
1.27	1.316166871E-3	4.860874118E-4	-6.815412819E-4
1.28	2.361114780E-3	9.866234646E-4	-9.679289339E-4
1.29	3.038003752E-3	9.803026901E-4	-5.375357149E-4
1.3	2.352615786E-3	1.107034505E-3	-4.619768754E-4
1.31	2.143469451E-3	1.674878057E-3	-4.643210400E-4
1.32	1.518217309E-3	1.439294923E-3	6.181394575E-6
1.33	1.168794049E-3	8.837289432E-4	-4.426162167E-4
