Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
2.73	-8.811319864E-2	-4.101144478E-3	7.329198274E-3
2.74	-9.244499198E-2	-2.491259624E-4	8.003195942E-3
2.75	-9.599576459E-2	2.313118449E-3	7.083639184E-3
2.7600000000000002	-1.001869679E-1	2.856502611E-3	7.191076328E-3
2.77	-1.040367795E-1	1.672954220E-3	7.907044601E-3
2.7800000000000002	-1.042800001E-1	-7.846965938E-4	7.657796297E-3
2.79	-1.049317960E-1	3.616475017E-4	5.723363313E-3
2.8000000000000003	-1.045156814E-1	-2.374254753E-3	5.271269883E-3
2.81	-1.032945342E-1	-6.065962356E-3	4.965021574E-3
2.82	-1.045856837E-1	-4.839323863E-3	5.225545320E-3
2.83	-1.034941681E-1	-2.114309883E-3	2.947935578E-3
2.84	-1.004343780E-1	-1.518187190E-3	4.343574299E-3
2.85	-9.583638541E-2	-2.677964402E-3	3.416996171E-3
2.86	-9.223620331E-2	-2.603714868E-3	3.616372499E-3
2.87	-8.924172696E-2	1.891255179E-3	2.891483945E-3
2.88	-8.240550134E-2	2.467103630E-3	3.404978039E-3
2.89	-7.426092184E-2	1.184487090E-3	3.485070619E-3
2.9	-6.854625023E-2	1.342943759E-4	3.477975282E-3
2.91	-6.411566549E-2	1.208925369E-3	4.589589368E-3
2.92	-6.150569437E-2	2.910066221E-3	4.538975103E-3
2.93	-5.968575352E-2	2.516750718E-3	4.558629097E-3
2.94	-5.677314970E-2	-2.486775054E-4	5.726455226E-3
2.95	-5.401612497E-2	-2.230985269E-3	5.634881410E-3
2.96	-5.289602435E-2	-2.599500820E-3	5.437222872E-3
2.97	-5.428658355E-2	-3.719546579E-3	5.795854335E-3
2.98	-5.459127870E-2	-4.883629721E-3	4.593354616E-3
2.99	-5.656470692E-2	-6.345756754E-3	3.688508425E-3
3.0	-5.735166484E-2	-4.291353897E-3	2.206333704E-3
3.0100000000000002	-6.067128418E-2	-3.505921750E-3	1.534725329E-3
3.02	-6.311447656E-2	-1.424426541E-3	1.460744295E-3
