Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
0.8300000000000001	-2.170141456E-4	-5.994333942E-3	-2.492721507E-3
0.84	-5.095129750E-4	-6.695681787E-3	-2.044751959E-3
0.85	-8.236115390E-4	-8.855910182E-3	-1.561337160E-3
0.86	-9.595956985E-4	-1.082934076E-2	-2.083400832E-3
0.87	4.942496235E-4	-5.449025173E-3	-2.467992338E-3
0.88	2.424949306E-3	-1.350822026E-3	-2.411918831E-3
0.89	2.978801489E-3	-2.688887000E-3	-2.015692802E-3
0.9	1.102381710E-3	1.714254444E-3	-1.893818377E-3
0.91	-6.235335175E-4	6.135994885E-3	-2.646878072E-3
0.92	4.653165329E-4	1.220744565E-2	-3.388456670E-3
0.93	1.631315703E-3	2.358924191E-2	-4.795613667E-3
0.9400000000000001	1.822893809E-3	2.355613932E-2	-3.380023923E-3
0.9500000000000001	3.135736014E-4	9.582281778E-3	-2.521377128E-3
0.96	-1.831878360E-3	-1.487628671E-3	-2.657848054E-3
0.97	-2.134623523E-3	-1.320249031E-2	-2.398817667E-3
0.98	-5.374938931E-4	-2.296490214E-2	-1.517093656E-3
0.99	1.295586327E-3	-2.286676359E-2	-1.392490688E-3
1.0	2.663798595E-3	-1.566428258E-2	-1.899805360E-3
1.01	3.058899789E-3	-6.816796207E-3	-1.682181485E-3
1.02	1.405012265E-3	2.255277923E-3	-1.805672394E-3
1.03	-1.427966454E-3	1.101324176E-2	-3.335938068E-3
1.04	-3.001279012E-3	1.712966228E-2	-3.902137262E-3
1.05	5.497133714E-4	2.336477554E-2	-3.030852286E-3
1.06	2.088001952E-3	2.904230248E-2	-3.354403526E-3
1.07	4.012131657E-3	2.208925089E-2	-3.282611143E-3
1.08	2.275732315E-3	6.442404022E-3	-1.263277981E-3
1.09	9.891679722E-4	-1.014482150E-2	-2.645353643E-3
1.1	-1.115436580E-3	-2.689618231E-2	-8.519591918E-4
1.11	-1.886165459E-3	-3.174262995E-2	-6.476552374E-4
1.12	-6.620571191E-4	-2.442921148E-2	-8.530797046E-4
1.1300000000000001	3.610046891E-3	-7.839957040E-3	-1.692161258E-3
1.1400000000000001	4.014175025E-3	7.302007378E-3	-1.667758325E-3
1.1500000000000001	1.866427912E-3	1.670200329E-2	-1.393610456E-3
1.16	9.956729908E-4	3.119331537E-2	-1.672990461E-3
1.17	1.042519042E-3	4.898274322E-2	-3.344994837E-3
1.18	1.446628015E-3	5.190250991E-2	-4.594475005E-3
1.19	1.359703562E-3	3.111122194E-2	-2.965072480E-3
1.2	1.383577127E-3	3.226717586E-3	-2.221057298E-3
1.21	1.836659120E-3	-2.749396870E-2	-1.419634892E-3
1.22	1.357945059E-3	-4.519768198E-2	1.020381777E-3
1.23	-5.291758550E-4	-4.888017671E-2	-4.452116818E-4
1.24	-9.510932278E-4	-5.571127007E-2	5.049291466E-5
1.25	-4.923231435E-3	-4.248612524E-2	-2.300712571E-4
1.26	-4.273837099E-3	-1.601086423E-2	-1.575330205E-3
1.27	-2.345453078E-3	8.083365672E-3	-2.581251506E-3
1.28	1.636804733E-3	3.625546944E-2	-4.011655507E-3
1.29	4.279172330E-3	5.784892795E-2	-4.774335496E-3
1.3	5.416851687E-3	6.074868276E-2	-5.337593252E-3
1.31	3.084733170E-3	4.521901196E-2	-3.604214763E-3
1.32	-6.727885090E-4	2.106846833E-2	-2.317973741E-3
1.33	-2.362080433E-3	-8.646407281E-3	-2.542517443E-3
1.34	-2.640989113E-3	-3.497013031E-2	-6.690143504E-4
1.35	-1.942881353E-3	-4.589135988E-2	6.173816126E-4
1.36	5.458222106E-4	-4.900504298E-2	1.035365659E-3
1.37	2.733692049E-3	-4.476813781E-2	1.301161006E-4
1.3800000000000001	1.091851166E-3	-2.540987366E-2	-1.386161235E-3
1.3900000000000001	4.107287365E-4	-4.121010701E-3	-3.962091772E-3
1.4000000000000001	-8.656523468E-4	1.938778014E-2	-2.637644612E-3
1.41	2.371343872E-4	4.115526978E-2	-3.180804115E-3
1.42	2.596896964E-3	5.387650907E-2	-3.832350813E-3
1.43	3.580914245E-3	5.222175802E-2	-3.080452157E-3
1.44	3.085064195E-3	3.971791143E-2	-3.158078752E-3
1.45	1.604465528E-3	1.548982251E-2	-3.793145063E-3
1.46	-1.923040441E-4	-1.354757763E-2	-1.618985716E-3
1.47	-1.025804156E-3	-3.706375152E-2	7.103384931E-4
1.48	-1.317841473E-3	-5.346224546E-2	2.161493752E-3
1.49	3.149604637E-4	-5.498247216E-2	1.716848048E-3
1.5	5.850920587E-4	-4.300638593E-2	1.051652398E-3
1.51	3.448130104E-3	-1.832246344E-2	4.000980156E-4
1.52	3.010980742E-3	7.855476067E-3	-1.168584732E-3
1.53	2.955881427E-3	3.018682162E-2	-2.680212199E-3
1.54	2.200346405E-3	4.697840106E-2	-4.433767133E-3
1.55	1.647501052E-3	5.164969769E-2	-4.191272090E-3
1.56	1.653521242E-3	4.450129952E-2	-3.839026294E-3
1.57	1.749715199E-3	2.973815833E-2	-3.212847115E-3
1.58	1.340484517E-3	5.708801298E-3	-1.277723823E-3
1.59	3.262367146E-4	-1.895840885E-2	-5.734657183E-4
1.6	-4.365039675E-4	-3.442497561E-2	-1.120726688E-3
1.61	-9.549541369E-4	-4.352658468E-2	-1.142302710E-3
1.62	-2.310069856E-3	-4.642985159E-2	1.533843122E-4
1.6300000000000001	-2.781847896E-3	-3.248691716E-2	-1.490498832E-5
1.6400000000000001	-2.670651523E-3	-1.610934490E-2	-1.502180464E-3
1.6500000000000001	-1.974172401E-3	3.284462144E-3	-2.228681313E-3
1.6600000000000001	1.960255786E-3	2.925320347E-2	-3.618387548E-3
1.67	3.964065210E-3	4.113817184E-2	-3.019197551E-3
1.68	4.879565721E-3	4.198980722E-2	-1.835537658E-3
1.69	2.290106924E-3	3.155666635E-2	-2.143337539E-3
1.7	1.109369194E-3	1.397345229E-2	-2.615568232E-3
1.71	-1.809791944E-5	-6.457484389E-3	-1.431438312E-3
1.72	3.190935670E-4	-1.822207336E-2	-9.418629304E-4
1.73	1.151666839E-3	-2.520968366E-2	-2.610466261E-4
1.74	1.895061972E-3	-2.702401187E-2	2.056503980E-4
1.75	1.445890134E-3	-2.138209243E-2	-4.112440745E-6
1.76	-1.460324566E-3	-1.479660624E-2	8.114229678E-4
1.77	-2.228464062E-3	-2.228449434E-3	8.448112706E-4
1.78	-1.741922256E-3	9.716980680E-3	2.262314267E-4
1.79	6.949881333E-4	2.071119043E-2	-9.320195471E-4
1.8	1.871513595E-3	2.736912302E-2	-1.785776174E-3
1.81	4.535459562E-3	2.594633331E-2	-8.870643058E-4
1.82	4.464499847E-3	1.359448262E-2	-7.976113901E-4
1.83	2.664467619E-3	2.793329534E-3	-1.483333655E-4
1.84	1.017613500E-3	-1.024758561E-2	5.628621403E-4
1.85	5.744020533E-5	-1.926099540E-2	5.675460784E-4
1.86	6.988979765E-4	-1.858894783E-2	-1.189707594E-3
1.87	1.118672075E-3	-1.372623559E-2	-1.105227847E-3
1.8800000000000001	1.224481222E-3	-7.195723348E-3	-7.519968338E-4
1.8900000000000001	7.776899388E-4	-4.387437862E-4	-1.131725215E-3
1.9000000000000001	-6.530573974E-4	4.799560333E-3	-1.326676146E-3
1.9100000000000001	-1.067700116E-3	9.526552824E-3	-1.717910409E-3
1.92	-1.186360495E-3	1.244196316E-2	-4.594716481E-4
1.93	-2.580609315E-4	1.302243677E-2	2.871775975E-4
1.94	5.163325897E-4	9.109476444E-3	-6.998719964E-4
1.95	6.324213943E-4	1.959925583E-3	1.075917140E-4
1.96	-2.788917837E-5	-4.894816081E-3	-1.316122381E-3
1.97	-1.616421823E-3	-1.324630395E-2	-1.470135569E-3
1.98	-2.054553895E-3	-1.844661400E-2	-2.550785206E-3
1.99	-7.651385354E-4	-1.500551500E-2	-1.624473567E-3
2.0	6.037731641E-4	-4.906394935E-3	-1.103128182E-3
2.0100000000000002	3.649187955E-3	6.101410050E-3	-1.170265511E-3
2.02	5.172382438E-3	1.865892805E-2	-1.408885359E-3
2.0300000000000002	7.052697437E-3	2.929963557E-2	-1.984040408E-3
2.04	3.206175260E-2	3.312432296E-2	-2.888409140E-3
2.05	1.656583121E-1	1.481296016E-2	2.115923973E-3
2.06	3.975057237E-1	-2.044466004E-2	1.102799920E-2
2.07	5.350057203E-1	-3.205388293E-2	1.292071594E-2
2.08	5.244129829E-1	-8.482610933E-3	1.088212080E-2
2.09	3.971287488E-1	4.090764736E-2	-1.782105146E-3
2.1	2.724130249E-1	4.665868860E-2	-2.807115458E-3
2.11	2.358566447E-1	-5.550808631E-2	-1.667618267E-3
2.12	1.738827776E-1	-7.378482846E-2	2.957353922E-3
2.13	1.124880983E-1	-1.028186209E-1	5.311055811E-3
2.14	-6.203522171E-3	7.444097321E-3	8.492897628E-3
2.15	-7.683258556E-2	9.078284826E-2	6.637086002E-3
2.16	-1.157980637E-1	1.265721525E-1	5.299631976E-3
2.17	-7.746316040E-2	7.636914195E-2	4.128478983E-3
2.18	-8.769242046E-3	7.879932054E-3	-1.154973220E-3
