Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
0.9500000000000001	-7.981594655E-3	1.976323894E-3	-2.316231943E-3
0.96	-6.805916782E-3	6.140672324E-4	-1.945205646E-3
0.97	-5.563000672E-3	-2.060093481E-4	-2.245163350E-3
0.98	-4.668745426E-3	2.479727306E-4	-2.643445632E-3
0.99	-3.411310659E-3	1.544672523E-3	-2.324632308E-3
1.0	-2.381803961E-3	2.296451751E-3	-3.092626235E-3
1.01	2.102454982E-4	2.821484153E-3	-1.733159676E-3
1.02	3.979785568E-3	2.331802010E-3	-2.508820990E-3
1.03	6.773949633E-3	1.940717441E-3	-3.132475375E-3
1.04	8.656120565E-3	1.711782562E-3	-2.366216316E-3
1.05	8.844320728E-3	1.782368545E-3	-2.403653761E-3
1.06	8.426580234E-3	2.501395021E-3	-2.829049727E-3
1.07	7.090891249E-3	2.274213070E-3	-2.336159045E-3
1.08	5.373626340E-3	1.024559649E-3	-2.025056784E-3
1.09	3.886180651E-3	2.018149673E-4	-2.508977553E-3
1.1	1.637833902E-3	-6.037782314E-4	-3.147854016E-3
1.11	-2.273777695E-3	-1.729637559E-3	-3.187421462E-3
1.12	-7.892681704E-3	7.216416040E-4	-2.542318007E-3
1.1300000000000001	-9.062661715E-3	1.320374371E-3	-1.666447990E-3
1.1400000000000001	-1.007682196E-2	1.857513945E-3	-1.502119281E-3
1.1500000000000001	-1.125088458E-2	1.345474545E-3	-2.539018294E-3
1.16	-1.158860806E-2	-3.175994506E-4	-3.091528263E-3
1.17	-1.010827153E-2	-4.066193973E-4	-2.411861156E-3
1.18	-8.980989875E-3	3.059339348E-3	-1.956456801E-3
1.19	-6.488913269E-3	2.861291442E-3	-1.959298750E-3
1.2	-4.185239419E-3	1.082198062E-3	-2.598067295E-3
1.21	-1.970083180E-3	6.882842958E-4	-2.797558019E-3
1.22	5.021814792E-4	1.982278897E-4	-2.637493652E-3
1.23	2.848856254E-3	2.111975589E-4	-2.173284194E-3
1.24	4.011672093E-3	1.683918659E-3	-2.284368178E-3
1.25	3.714982672E-3	2.844819550E-3	-2.453263899E-3
1.26	3.308314635E-3	3.061531045E-3	-1.964790447E-3
1.27	3.591734991E-3	2.574714865E-3	-2.447353878E-3
1.28	4.232704892E-3	1.269051705E-3	-2.114289900E-3
1.29	5.594526781E-3	1.372648516E-4	-2.238935134E-3
1.3	4.395484701E-3	9.984747167E-4	-1.802011319E-3
1.31	3.932264318E-3	1.707477585E-3	-1.923651377E-3
1.32	3.769379361E-3	5.592184999E-4	-2.792886397E-3
1.33	3.720194491E-3	5.894858857E-4	-3.249708168E-3
1.34	5.030432862E-3	3.796184038E-4	-2.767213484E-3
1.35	5.312011196E-3	1.317102947E-4	-1.248735091E-3
1.36	5.057076915E-3	4.006272295E-4	-1.541951796E-3
1.37	5.357116234E-3	1.542482950E-3	-1.706241973E-3
1.3800000000000001	2.741908883E-3	2.128545184E-3	-1.924035349E-3
1.3900000000000001	1.909979880E-4	2.227208490E-3	-1.497936760E-3
1.4000000000000001	-1.362115265E-3	1.233768500E-3	-1.237444053E-3
1.41	-2.089902991E-3	2.318834999E-4	-1.120561263E-3
1.42	-3.207133197E-3	4.094378390E-4	-8.738838640E-4
1.43	-5.447741773E-3	3.716316173E-4	-1.198432420E-3
1.44	-6.833547266E-3	5.361737600E-4	-1.511081860E-3
1.45	-7.878689987E-3	1.361437155E-3	-1.829013694E-3
1.46	-7.079440433E-3	2.575101095E-4	-1.596833404E-3
1.47	-4.482955373E-3	-8.093071244E-4	-1.674321791E-3
1.48	-3.459194702E-3	-5.708445868E-4	-2.794793746E-3
1.49	-7.642814231E-4	-1.992647610E-4	-2.496007582E-3
1.5	2.927817575E-6	-4.452256075E-4	-1.976563427E-3
1.51	3.046713512E-3	1.959281028E-3	-1.296432974E-3
1.52	5.362453822E-3	2.182683072E-3	-1.558076183E-3
1.53	8.501923394E-3	1.901076178E-3	-1.819389071E-3
1.54	1.096903126E-2	1.133444283E-3	-1.547330519E-3
1.55	1.281636689E-2	-7.133304609E-4	-1.684129676E-3
1.56	1.221336620E-2	-1.057887488E-3	-2.339531976E-3
1.57	9.953123136E-3	3.862363483E-5	-2.311929366E-3
1.58	7.949395518E-3	8.076602623E-4	-1.777336278E-3
1.59	6.150122796E-3	6.331414117E-4	-1.939751439E-3
1.6	4.985442116E-3	-4.777580759E-4	-1.815637251E-3
1.61	3.728007330E-3	-9.977782032E-4	-1.381238600E-3
1.62	-4.448539803E-4	-2.819424146E-4	-1.016178747E-3
1.6300000000000001	-3.790670421E-3	1.478399880E-4	-1.629163177E-3
1.6400000000000001	-6.603260459E-3	2.216963742E-3	-5.260979143E-4
1.6500000000000001	-9.301262124E-3	1.825318428E-3	-1.298952439E-3
1.6600000000000001	-8.238707970E-3	5.469984310E-6	-1.599947982E-3
1.67	-8.778344662E-3	-8.930081389E-4	-8.767258135E-4
1.68	-6.202949778E-3	-1.357483741E-3	-1.215222975E-3
1.69	-6.142677951E-3	-1.525180750E-3	-7.606745950E-4
1.7	-5.127586943E-3	3.501070968E-4	-1.531862667E-3
1.71	-4.151742818E-3	8.367152626E-4	-2.259419839E-3
1.72	-2.854645159E-3	5.364493955E-4	-2.210488007E-3
1.73	-1.049670101E-3	-8.877690782E-6	-1.921037337E-3
1.74	9.188528243E-5	-1.194294717E-3	-1.469586989E-3
1.75	1.838224668E-4	-8.417918786E-4	-8.831386820E-4
1.76	1.003606621E-4	1.185134323E-3	-8.636954093E-4
1.77	-8.394484337E-5	2.763991181E-3	-6.720482317E-4
1.78	-1.007019083E-4	1.947670955E-3	-2.471674882E-4
1.79	4.993255464E-4	-3.967700454E-4	-1.108540065E-3
1.8	2.542704022E-3	-1.522402334E-3	-6.645726144E-4
1.81	3.028133764E-3	-1.729638602E-3	-9.024177996E-4
1.82	3.164358765E-3	-1.034325502E-3	-1.180509774E-3
1.83	2.897686058E-3	5.716423807E-4	-1.625945235E-3
1.84	3.447671627E-3	1.780089191E-3	-1.108796967E-3
1.85	3.952801660E-3	5.460951027E-4	-1.644852434E-3
1.86	4.812510787E-3	-1.006996065E-3	-1.038290475E-3
1.87	3.565534598E-3	-1.077684004E-3	-3.440987335E-4
1.8800000000000001	1.766283125E-3	-1.194279928E-4	-1.062404856E-3
1.8900000000000001	-3.440510940E-4	1.111609016E-3	-1.774610182E-3
1.9000000000000001	-2.756831752E-3	1.636801187E-3	-1.119969985E-3
1.9100000000000001	-4.487935311E-3	1.389719818E-3	-1.146424910E-3
1.92	-6.263425726E-3	1.703531063E-4	-1.122601184E-3
1.93	-8.249412856E-3	-1.368159144E-3	-7.379009490E-4
1.94	-9.080486199E-3	-1.614435787E-3	-1.192671171E-3
1.95	-9.669216427E-3	-7.426904368E-4	-7.286820658E-4
1.96	-1.094730024E-2	1.036143575E-3	-4.513298479E-4
1.97	-1.070213367E-2	1.996697012E-3	-9.119545427E-4
1.98	-8.324212329E-3	1.848257605E-3	-1.961568495E-3
1.99	-4.556280650E-3	-4.316114305E-4	-9.115640423E-4
2.0	-2.078335832E-3	7.941473497E-5	3.302691238E-4
2.0100000000000002	-4.609354024E-2	1.057421537E-1	-2.667110977E-2
2.02	2.923729708E-2	-7.140242235E-2	-1.385157212E-2
2.0300000000000002	-4.407689067E-3	-3.035988382E-2	1.694117807E-2
2.04	1.572509500E-4	3.327588763E-2	4.038320265E-2
2.05	4.215254607E-2	-4.573187995E-2	3.879977682E-2
2.06	-1.682202722E-3	-1.041587140E-1	1.151507778E-2
2.07	1.244713959E-2	-4.259926320E-2	-1.513151833E-2
2.08	-8.118311064E-3	-1.003272953E-2	-5.199752202E-2
2.09	-8.993910262E-2	-3.370836019E-2	-1.696694120E-3
2.1	-1.072818128E-1	1.071749223E-4	1.841239674E-2
2.11	-1.901586687E-1	9.372393114E-2	1.830502162E-2
2.12	-2.034468638E-1	-6.863110873E-2	1.413050304E-2
2.13	-1.806779939E-1	-5.182989986E-2	8.990918019E-3
2.14	-1.598745291E-1	1.867187299E-2	-1.364832177E-2
2.15	-1.363531795E-1	-2.739290688E-2	-5.408143997E-3
2.16	-6.915686521E-2	-1.195432787E-2	-1.930769196E-3
2.17	3.176353495E-2	7.528493372E-2	-1.179511418E-2
2.18	1.563734950E-1	3.130957631E-2	-8.600686690E-3
2.19	3.113642275E-1	-5.594834084E-2	-5.561712587E-3
2.2	4.515865806E-1	-1.119722982E-2	-6.290394597E-3
2.21	5.362812432E-1	-1.208705968E-2	7.396294511E-3
2.22	5.418798650E-1	-7.454395887E-2	4.551797952E-2
2.23	4.921665323E-1	4.171845479E-2	1.892757562E-2
2.24	3.287656663E-1	6.371482607E-2	1.984557657E-2
2.25	1.786021265E-1	-7.742660959E-2	-2.418722198E-2
2.2600000000000002	5.420687109E-2	1.153131232E-2	-5.304053031E-2
2.27	-1.179757808E-1	-2.449713731E-2	-4.287292737E-2
2.2800000000000002	-2.719923389E-1	-6.094336243E-2	-4.096815057E-3
2.29	-3.793873157E-1	2.417100819E-2	2.149497123E-2
2.3000000000000003	-4.566017233E-1	5.580187944E-2	3.905415187E-2
2.31	-4.586643492E-1	1.729123268E-3	3.214884410E-2
2.32	-3.651284144E-1	-6.393912241E-3	3.775579819E-3
2.33	-2.420664309E-1	-2.010709237E-2	-2.227648307E-2
2.34	-1.270087998E-1	-5.860093702E-2	-2.759213795E-2
2.35	-1.013063282E-2	-4.288294024E-2	-1.253835373E-2
2.36	1.026207913E-1	2.098022667E-2	-2.249847856E-4
2.37	1.573011077E-1	8.573282037E-3	2.223532329E-2
2.38	2.188511896E-1	-3.904629058E-2	2.608364390E-2
2.39	2.423039930E-1	4.767239749E-3	7.113743180E-3
2.4	2.089754547E-1	-3.220686885E-2	-1.979937901E-2
2.41	1.490499196E-1	-6.070616796E-2	-2.007370280E-2
2.42	8.838526293E-2	3.154043991E-2	-2.687359701E-2
2.43	6.260115011E-3	3.236915675E-2	-1.133727421E-2
2.44	-3.643367310E-2	-8.588353719E-3	5.804239610E-3
2.45	-3.906449863E-2	3.338190519E-2	1.037066187E-2
2.46	-2.627540973E-2	-9.583261573E-3	1.679452707E-2
2.47	-4.262121349E-3	-4.781709606E-2	2.456635904E-2
2.48	2.826443118E-2	-1.573395238E-2	1.775276188E-2
2.49	5.011001359E-2	1.349671808E-2	1.383215288E-3
2.5	5.452396403E-2	-4.716452982E-3	-1.484391560E-2
2.5100000000000002	7.324591925E-2	9.436505422E-3	-2.764365638E-2
2.52	8.683967814E-2	1.352072147E-2	-2.513162308E-2
2.5300000000000002	7.215830416E-2	-3.884797857E-2	-7.845723307E-3
2.54	4.155724819E-2	-3.855422386E-2	1.463595668E-2
2.5500000000000003	-4.313445887E-3	1.544540738E-2	2.476629863E-2
2.56	-8.993584265E-2	-1.213867041E-2	2.472986827E-2
2.57	-1.430287038E-1	-3.570300069E-3	1.121801982E-2
2.58	-1.790317112E-1	2.926075020E-2	-1.443954458E-2
2.59	-2.207659111E-1	-3.665489682E-2	-2.147630931E-2
2.6	-2.519870472E-1	-3.952821025E-2	-1.040211083E-2
2.61	-2.661622866E-1	-9.345452567E-3	8.224990784E-3
2.62	-2.834197127E-1	-6.368451144E-3	2.621222148E-2
2.63	-2.781047713E-1	-1.350204673E-3	2.899599681E-2
2.64	-2.370151591E-1	2.869119704E-2	1.086837750E-2
2.65	-1.710366439E-1	1.145296901E-2	-1.106706135E-2
2.66	-8.663941380E-2	-1.873244336E-2	-2.400292697E-2
2.67	1.790198606E-2	-5.064676342E-3	-2.511707403E-2
2.68	1.285465635E-1	7.403187875E-3	-1.822745671E-2
2.69	2.244854892E-1	-1.607741895E-2	2.887483934E-3
2.7	3.219593082E-1	7.791594208E-3	1.256886760E-2
2.71	4.009517734E-1	1.702397516E-2	2.208321799E-2
2.72	4.328833340E-1	-1.959791259E-2	1.866719786E-2
2.73	4.219227199E-1	-1.202055588E-2	1.349693928E-2
2.74	3.411040925E-1	-1.369425324E-2	-4.227190374E-3
2.75	2.120681871E-1	-1.611227962E-2	-1.911244740E-2
2.7600000000000002	6.931611191E-2	1.244097141E-2	-2.494309773E-2
2.77	-6.939165818E-2	2.895920145E-2	-2.154125517E-2
2.7800000000000002	-2.073391055E-1	7.130944313E-3	-5.550833898E-3
