Time (s)	Acceleration x (m/s^2)	Acceleration y (m/s^2)	Acceleration z (m/s^2)
1.48	1.071654281E-4	-1.342069815E-3	-1.278145048E-3
1.49	2.297545009E-4	-1.956961302E-3	-1.284058026E-3
1.5	-4.982140059E-4	-1.181192975E-3	-4.437297201E-4
1.51	-1.693196453E-4	-4.073214105E-4	-2.901142415E-4
1.52	3.834367405E-4	-4.041627972E-4	-5.720699653E-4
1.53	-1.373079872E-4	-3.310131975E-4	-9.640443609E-4
1.54	-1.674744489E-5	8.878338710E-5	-1.189072557E-3
1.55	3.443752030E-4	4.491439762E-4	-6.573402604E-4
1.56	5.769499364E-4	6.330324638E-4	-8.751430139E-4
1.57	1.251221741E-3	1.487968411E-3	-7.616182019E-4
1.58	-5.376281234E-5	1.663199172E-3	-1.124674936E-3
1.59	-9.160288222E-5	1.729419846E-3	-1.181386098E-3
1.6	-7.205649845E-4	1.965257042E-4	4.361540139E-4
1.61	-9.467312316E-4	1.023693779E-3	-1.829858543E-4
1.62	-6.535231507E-4	1.116296157E-3	-1.195090552E-3
1.6300000000000001	-2.127431568E-4	5.257447506E-4	8.177593351E-5
1.6400000000000001	4.402335982E-4	8.121309858E-4	-1.625882867E-4
1.6500000000000001	7.159522855E-5	1.252539660E-3	-6.231256829E-4
1.6600000000000001	6.181503242E-5	8.347349106E-4	-8.607385623E-4
1.67	3.136672369E-4	2.701315893E-4	-6.261425338E-4
1.68	1.826530625E-4	6.398460186E-4	-4.053073629E-5
1.69	1.959306180E-4	1.376081461E-3	1.614773784E-5
1.7	-3.661181278E-4	9.382701147E-4	-3.472557249E-4
1.71	-1.835400666E-4	1.084900293E-3	1.200932413E-4
1.72	-2.601445458E-4	2.284766858E-3	1.111800686E-4
1.73	-5.242760864E-4	1.593132655E-3	1.710347736E-4
1.74	1.044795710E-4	2.179583953E-3	-5.966009951E-5
1.75	-1.959377062E-4	2.044833544E-3	-3.827068714E-4
1.76	-5.922805364E-4	2.054853324E-3	1.832660201E-4
1.77	-3.230631867E-4	1.972802469E-3	8.505022131E-4
1.78	4.672640269E-4	1.473742471E-3	4.882126551E-4
1.79	8.370626127E-4	1.859289329E-3	-4.432911517E-4
1.8	-9.227703230E-4	2.068874279E-3	-1.278898706E-3
1.81	-6.855081877E-4	3.426251960E-4	-1.800496475E-4
1.82	2.241368491E-4	1.253925367E-3	2.095164514E-5
1.83	3.440152435E-4	1.069190941E-3	-2.395820332E-4
1.84	-4.421139563E-4	1.658551041E-3	2.720536293E-5
1.85	-8.098143275E-4	1.326329903E-3	-7.896748774E-4
1.86	-2.794013349E-4	7.859922258E-4	-8.380434834E-5
1.87	-3.827647823E-4	6.754053706E-4	-4.328276032E-4
1.8800000000000001	-6.392417783E-4	1.891750477E-4	1.188949721E-4
1.8900000000000001	-6.085162971E-4	-9.736218941E-5	-2.125907193E-4
1.9000000000000001	-1.283548324E-4	3.548436711E-4	-1.040909056E-3
1.9100000000000001	7.681806110E-4	2.931559308E-4	-9.767517819E-4
1.92	9.511612872E-4	-5.592513790E-4	-1.754582055E-4
1.93	2.170059119E-4	-1.402243870E-3	4.247098328E-4
1.94	9.009021258E-5	-1.322098629E-3	-1.286547962E-5
1.95	8.945487531E-5	-3.054387692E-4	-9.390459869E-5
1.96	-1.261545712E-3	-3.525671589E-4	1.106490613E-4
1.97	-1.155112908E-3	-4.310586541E-5	3.561709747E-4
1.98	-9.458336676E-4	1.031170459E-4	1.088179108E-3
1.99	5.299320018E-4	-1.384000368E-3	7.645863444E-4
2.0	8.210291484E-4	-9.945275590E-4	2.408785676E-3
2.0100000000000002	-1.156840741E-4	-7.861880295E-4	2.132514256E-3
2.02	-6.029521344E-4	-2.593953382E-4	9.795929231E-4
2.0300000000000002	-2.585338718E-4	-3.359702095E-4	-3.446540354E-4
2.04	-2.642770219E-4	-9.587654631E-4	-4.335366368E-4
2.05	3.560274517E-4	-1.193798612E-3	3.660805057E-4
2.06	1.107243512E-3	-1.151457950E-3	6.911405707E-4
2.07	-8.039387127E-4	-1.589478489E-3	2.977324771E-5
2.08	-1.680829651E-3	-1.940362500E-3	-6.069339300E-4
2.09	-6.225865974E-5	-2.201084662E-3	-5.348364142E-4
2.1	4.821895208E-4	-2.085506089E-3	3.480025518E-4
2.11	7.939576650E-4	-2.723679425E-3	-2.649567317E-4
